Time,latitude,longitude,height_msl
2025-09-03 19:27:30.000,39.195093853,-77.257569980,168.4473
2025-09-03 19:27:30.100,39.195092984,-77.257571154,168.4684
2025-09-03 19:27:30.200,39.195092035,-77.257572344,168.4744
2025-09-03 19:27:30.300,39.195091151,-77.257573465,168.4538
2025-09-03 19:27:30.400,39.195090077,-77.257574152,168.3874
2025-09-03 19:27:30.500,39.195088709,-77.257575989,168.5211
2025-09-03 19:27:30.600,39.195088350,-77.257577011,168.5209
2025-09-03 19:27:30.700,39.195087662,-77.257578780,168.5788
2025-09-03 19:27:30.800,39.195088165,-77.257578871,168.4333
2025-09-03 19:27:30.900,39.195087097,-77.257578860,168.3039
2025-09-03 19:27:31.000,39.195087302,-77.257579645,168.1360
2025-09-03 19:27:31.100,39.195086384,-77.257579160,168.1347
2025-09-03 19:27:31.200,39.195085853,-77.257579949,168.1184
2025-09-03 19:27:31.300,39.195085143,-77.257580484,168.0569
2025-09-03 19:27:31.400,39.195084743,-77.257580777,167.9755
2025-09-03 19:27:31.500,39.195084874,-77.257580284,167.7357
2025-09-03 19:27:31.600,39.195083980,-77.257582034,167.8640
2025-09-03 19:27:31.700,39.195083196,-77.257582908,167.8929
2025-09-03 19:27:31.800,39.195082500,-77.257583196,167.8777
2025-09-03 19:27:31.900,39.195082291,-77.257583898,167.8121
2025-09-03 19:27:32.000,39.195081199,-77.257584275,167.8878
2025-09-03 19:27:32.100,39.195079838,-77.257584023,168.1794
2025-09-03 19:27:32.200,39.195080148,-77.257584108,168.2027
2025-09-03 19:27:32.300,39.195080154,-77.257583504,168.1152
2025-09-03 19:27:32.400,39.195080549,-77.257583126,168.0192
2025-09-03 19:27:32.500,39.195080470,-77.257583103,168.0325
2025-09-03 19:27:32.600,39.195080327,-77.257582711,168.0472
2025-09-03 19:27:32.700,39.195080485,-77.257582011,168.0643
2025-09-03 19:27:32.800,39.195080539,-77.257581494,168.0437
2025-09-03 19:27:32.900,39.195080682,-77.257580919,168.0320
2025-09-03 19:27:33.000,39.195081171,-77.257579858,168.0259
2025-09-03 19:27:33.100,39.195081876,-77.257578526,168.0763
2025-09-03 19:27:33.200,39.195081943,-77.257577867,168.1318
2025-09-03 19:27:33.300,39.195082450,-77.257577223,168.0961
2025-09-03 19:27:33.400,39.195084172,-77.257577674,168.0996
2025-09-03 19:27:33.500,39.195085014,-77.257576852,168.0505
2025-09-03 19:27:33.600,39.195085004,-77.257575792,167.8580
